10967;29.10.20 11:40:21;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20201029094705P0031;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,44;0,16;0,00;0,00;
0,00;0,00;75,05;0,16;0,00;0,00;
0,00;0,00;76,00;0,30;0,00;0,00;
0,00;0,00;77,35;0,14;0,00;0,00;
0,00;0,00;79,09;0,23;0,00;0,00;
0,00;0,00;81,21;0,30;0,00;0,00;
0,00;0,00;83,57;0,08;0,00;0,00;
0,00;0,00;85,93;0,23;0,00;0,00;
0,00;0,00;88,34;0,16;0,00;0,00;
0,00;0,00;90,74;0,16;0,00;0,00;
0,00;0,00;93,15;0,16;0,00;0,00;
0,00;0,00;95,54;0,16;0,00;0,00;
0,00;0,00;97,95;0,16;0,00;0,00;
0,00;0,00;100,35;0,23;0,00;0,00;
0,00;0,00;102,74;0,16;0,00;0,00;
0,00;0,00;107,55;0,08;0,00;0,00;
0,00;0,00;109,95;0,16;0,00;0,00;
0,00;0,00;112,35;0,23;0,00;0,00;
0,00;0,00;114,74;0,16;0,00;0,00;
0,00;0,00;119,54;0,08;0,00;0,00;
0,00;0,00;121,95;0,23;0,00;0,00;
0,00;0,00;124,35;0,16;0,00;0,00;
0,00;0,00;126,75;0,16;0,00;0,00;
0,00;0,00;129,15;0,08;0,00;0,00;
0,00;0,00;131,54;0,16;0,00;0,00;
0,00;0,00;133,95;0,16;0,00;0,00;
0,00;0,00;136,35;0,16;0,00;0,00;
0,00;0,00;138,74;0,08;0,00;0,00;
0,00;0,00;141,15;0,08;0,00;0,00;
0,00;0,00;143,55;0,08;0,00;0,00;
0,00;0,00;145,95;0,16;0,00;0,00;
0,00;0,00;148,35;0,16;0,00;0,00;
0,00;0,00;150,74;0,16;0,00;0,00;
0,00;0,00;153,15;0,08;0,00;0,00;
0,00;0,00;155,54;0,08;0,00;0,00;
0,00;0,00;157,95;0,23;0,00;0,00;
0,00;0,00;160,35;0,16;0,00;0,00;
0,00;0,00;162,75;0,08;0,00;0,00;
0,00;0,00;165,15;0,08;0,00;0,00;
0,00;0,00;167,54;0,08;0,00;0,00;
0,00;0,00;169,95;0,16;0,00;0,00;
0,00;0,00;172,35;0,16;0,00;0,00;
0,00;0,00;174,74;0,16;0,00;0,00;
0,00;0,00;177,15;0,08;0,00;0,00;
0,00;0,00;179,54;0,16;0,00;0,00;
0,00;0,00;181,95;0,16;0,00;0,00;
0,00;0,00;184,35;0,23;0,00;0,00;
0,00;0,00;186,75;0,16;0,00;0,00;
0,00;0,00;189,15;0,23;0,00;0,00;
0,00;0,00;191,48;0,08;0,00;0,00;
0,00;0,00;193,43;0,16;0,00;0,00;
0,00;0,00;195,09;0,08;0,00;0,00;
0,00;0,00;196,36;0,16;0,00;0,00;
0,00;0,00;198,07;0,14;0,00;0,00;
0,00;0,00;198,20;0,08;0,00;0,00;
0,00;0,00;199,16;0,16;0,00;0,00;
0,00;0,00;199,32;0,08;0,00;0,00;
0,00;0,00;199,48;0,23;0,00;0,00;
0,00;0,00;199,64;0,08;0,00;0,00;
0,00;0,00;199,96;0,16;0,00;0,00;
0,00;0,00;200,28;0,16;0,00;0,00;
0,00;0,00;200,60;0,08;0,00;0,00;
0,00;0,00;200,76;0,16;0,00;0,00;
0,00;0,00;200,92;0,16;0,00;0,00;
0,00;0,00;201,08;0,16;0,00;0,00;
0,00;0,00;201,24;0,08;0,00;0,00;
0,00;0,00;201,40;0,08;0,00;0,00;
0,00;0,00;201,56;0,23;0,00;0,00;
0,00;0,00;201,72;0,16;0,00;0,00;
0,00;0,00;201,88;0,31;0,00;0,00;
0,00;0,00;202,04;0,31;0,00;0,00;
0,00;0,00;202,20;0,31;0,00;0,00;
0,00;0,00;202,36;0,31;0,00;0,00;
0,00;0,00;202,52;0,31;0,00;0,00;
0,00;0,00;202,68;0,31;0,00;0,00;
0,00;0,00;202,84;0,31;0,00;0,00;
0,00;0,00;203,00;0,31;0,00;0,00;
0,00;0,00;203,16;0,31;0,00;0,00;
0,00;0,00;203,32;0,31;0,00;0,00;
0,00;0,00;203,48;0,37;0,00;0,00;
0,00;0,00;203,64;0,37;0,00;0,00;
0,00;0,00;203,80;0,53;0,00;0,00;
0,00;0,00;203,96;0,37;0,00;0,00;
0,00;0,00;204,12;0,37;0,00;0,00;
0,00;0,00;204,28;0,37;0,00;0,00;
0,00;0,00;204,44;0,45;0,00;0,00;
0,00;0,00;204,60;0,69;0,00;0,00;
0,00;0,00;204,76;1,14;0,00;0,00;
0,00;0,00;204,92;0,98;0,00;0,00;
0,00;0,00;205,08;0,92;0,00;0,00;
0,00;0,00;205,24;0,92;0,00;0,00;
0,00;0,00;205,40;0,92;0,00;0,00;
0,00;0,00;205,56;0,92;0,00;0,00;
0,00;0,00;205,72;0,92;0,00;0,00;
0,00;0,00;205,88;0,92;0,00;0,00;
0,00;0,00;206,04;0,98;0,00;0,00;
0,00;0,00;206,20;0,98;0,00;0,00;
0,00;0,00;206,36;0,92;0,00;0,00;
0,00;0,00;206,52;0,23;0,00;0,00;
0,00;0,00;206,68;0,23;0,00;0,00;
0,00;0,00;206,84;1,06;0,00;0,00;
0,00;0,00;206,94;2,59;0,00;0,00;
0,00;0,00;206,94;2,43;0,00;0,00;
0,00;0,00;206,94;2,59;0,00;0,00;
0,00;0,00;206,71;-0,16;0,00;0,00;
0,00;0,00;206,11;-0,31;0,00;0,00;
0,00;0,00;205,15;-0,39;0,00;0,00;
0,00;0,00;203,80;-0,23;0,00;0,00;
0,00;0,00;202,06;-0,39;0,00;0,00;
0,00;0,00;199,95;-0,39;0,00;0,00;
0,00;0,00;197,58;-0,30;0,00;0,00;
0,00;0,00;195,23;-0,31;0,00;0,00;
0,00;0,00;192,81;-0,37;0,00;0,00;
0,00;0,00;190,40;-0,30;0,00;0,00;
0,00;0,00;188,01;-0,37;0,00;0,00;
0,00;0,00;185,60;-0,30;0,00;0,00;
0,00;0,00;183,21;-0,37;0,00;0,00;
0,00;0,00;180,81;-0,30;0,00;0,00;
0,00;0,00;178,40;-0,30;0,00;0,00;
0,00;0,00;176,01;-0,31;0,00;0,00;
0,00;0,00;173,60;-0,23;0,00;0,00;
0,00;0,00;171,20;-0,30;0,00;0,00;
0,00;0,00;168,80;-0,16;0,00;0,00;
0,00;0,00;166,40;-0,16;0,00;0,00;
0,00;0,00;164,01;-0,23;0,00;0,00;
0,00;0,00;161,60;-0,23;0,00;0,00;
0,00;0,00;159,20;-0,23;0,00;0,00;
0,00;0,00;156,80;-0,16;0,00;0,00;
0,00;0,00;154,40;-0,16;0,00;0,00;
0,00;0,00;152,00;-0,16;0,00;0,00;
0,00;0,00;149,60;-0,30;0,00;0,00;
0,00;0,00;147,20;-0,16;0,00;0,00;
0,00;0,00;144,80;-0,16;0,00;0,00;
0,00;0,00;142,40;-0,16;0,00;0,00;
0,00;0,00;140,01;-0,16;0,00;0,00;
0,00;0,00;137,60;-0,16;0,00;0,00;
0,00;0,00;135,20;-0,16;0,00;0,00;
0,00;0,00;132,80;-0,16;0,00;0,00;
0,00;0,00;130,40;-0,16;0,00;0,00;
0,00;0,00;128,01;-0,16;0,00;0,00;
0,00;0,00;125,60;-0,23;0,00;0,00;
0,00;0,00;123,20;-0,23;0,00;0,00;
0,00;0,00;120,80;-0,16;0,00;0,00;
0,00;0,00;118,40;-0,16;0,00;0,00;
0,00;0,00;116,01;-0,16;0,00;0,00;
0,00;0,00;113,60;-0,23;0,00;0,00;
0,00;0,00;111,20;-0,16;0,00;0,00;
0,00;0,00;108,80;-0,16;0,00;0,00;
0,00;0,00;106,40;-0,16;0,00;0,00;
0,00;0,00;104,01;-0,16;0,00;0,00;
0,00;0,00;101,60;-0,23;0,00;0,00;
0,00;0,00;99,20;-0,23;0,00;0,00;
0,00;0,00;96,80;-0,08;0,00;0,00;
0,00;0,00;94,40;-0,16;0,00;0,00;
0,00;0,00;92,01;-0,16;0,00;0,00;
0,00;0,00;89,60;-0,23;0,00;0,00;
0,00;0,00;87,20;-0,23;0,00;0,00;
0,00;0,00;84,80;-0,08;0,00;0,00;
0,00;0,00;82,40;-0,16;0,00;0,00;
0,00;0,00;80,11;-0,16;0,00;0,00;
0,00;0,00;78,20;-0,16;0,00;0,00;
0,00;0,00;76,60;-0,16;0,00;0,00;
0,00;0,00;75,39;-0,16;0,00;0,00;
0,00;0,00;74,57;-0,08;0,00;0,00;
0,00;0,00;74,03;-0,08;0,00;0,00;
