Nr;Date;ProgNr;ProgName;State;PartInfo;
62827;29.09.21 10:41:45;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210928160009P0031;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,44;0,08;0,00;0,00;
0,00;0,00;75,05;0,08;0,00;0,00;
0,00;0,00;76,01;0,16;0,00;0,00;
0,00;0,00;77,35;0,08;0,00;0,00;
0,00;0,00;79,09;0,16;0,00;0,00;
0,00;0,00;81,21;0,22;0,00;0,00;
0,00;0,00;85,93;0,16;0,00;0,00;
0,00;0,00;88,34;0,08;0,00;0,00;
0,00;0,00;95,54;0,08;0,00;0,00;
0,00;0,00;97,95;0,08;0,00;0,00;
0,00;0,00;100,35;0,08;0,00;0,00;
0,00;0,00;102,74;0,08;0,00;0,00;
0,00;0,00;124,35;0,16;0,00;0,00;
0,00;0,00;143,55;0,08;0,00;0,00;
0,00;0,00;145,95;0,08;0,00;0,00;
0,00;0,00;148,35;0,08;0,00;0,00;
0,00;0,00;150,74;0,08;0,00;0,00;
0,00;0,00;153,15;0,08;0,00;0,00;
0,00;0,00;155,54;0,08;0,00;0,00;
0,00;0,00;172,35;0,08;0,00;0,00;
0,00;0,00;179,54;0,08;0,00;0,00;
0,00;0,00;181,95;0,08;0,00;0,00;
0,00;0,00;186,75;0,08;0,00;0,00;
0,00;0,00;189,15;0,16;0,00;0,00;
0,00;0,00;193,43;0,08;0,00;0,00;
0,00;0,00;197,24;-0,08;0,00;0,00;
0,00;0,00;198,01;0,08;0,00;0,00;
0,00;0,00;200,72;0,08;0,00;0,00;
0,00;0,00;201,68;0,08;0,00;0,00;
0,00;0,00;201,84;0,08;0,00;0,00;
0,00;0,00;202,80;0,08;0,00;0,00;
0,00;0,00;205,20;0,08;0,00;0,00;
0,00;0,00;205,84;0,08;0,00;0,00;
0,00;0,00;206,16;0,16;0,00;0,00;
0,00;0,00;206,32;0,08;0,00;0,00;
0,00;0,00;206,48;0,08;0,00;0,00;
0,00;0,00;206,80;0,61;0,00;0,00;
0,00;0,00;206,95;1,51;0,00;0,00;
0,00;0,00;206,94;1,14;0,00;0,00;
0,00;0,00;206,94;1,21;0,00;0,00;
0,00;0,00;206,81;-0,39;0,00;0,00;
0,00;0,00;206,28;-0,45;0,00;0,00;
0,00;0,00;205,42;-0,45;0,00;0,00;
0,00;0,00;204,17;-0,37;0,00;0,00;
0,00;0,00;202,53;-0,45;0,00;0,00;
0,00;0,00;200,51;-0,53;0,00;0,00;
0,00;0,00;198,16;-0,37;0,00;0,00;
0,00;0,00;195,82;-0,37;0,00;0,00;
0,00;0,00;193,41;-0,30;0,00;0,00;
0,00;0,00;191,01;-0,30;0,00;0,00;
0,00;0,00;188,60;-0,30;0,00;0,00;
0,00;0,00;186,21;-0,37;0,00;0,00;
0,00;0,00;183,81;-0,30;0,00;0,00;
0,00;0,00;181,40;-0,30;0,00;0,00;
0,00;0,00;179,01;-0,30;0,00;0,00;
0,00;0,00;176,60;-0,30;0,00;0,00;
0,00;0,00;174,20;-0,30;0,00;0,00;
0,00;0,00;171,80;-0,23;0,00;0,00;
0,00;0,00;169,40;-0,30;0,00;0,00;
0,00;0,00;167,00;-0,30;0,00;0,00;
0,00;0,00;164,60;-0,23;0,00;0,00;
0,00;0,00;162,20;-0,30;0,00;0,00;
0,00;0,00;159,80;-0,30;0,00;0,00;
0,00;0,00;157,40;-0,30;0,00;0,00;
0,00;0,00;155,01;-0,30;0,00;0,00;
0,00;0,00;152,60;-0,30;0,00;0,00;
0,00;0,00;150,20;-0,30;0,00;0,00;
0,00;0,00;147,80;-0,23;0,00;0,00;
0,00;0,00;145,40;-0,23;0,00;0,00;
0,00;0,00;143,01;-0,30;0,00;0,00;
0,00;0,00;140,60;-0,30;0,00;0,00;
0,00;0,00;138,20;-0,16;0,00;0,00;
0,00;0,00;135,80;-0,23;0,00;0,00;
0,00;0,00;133,40;-0,23;0,00;0,00;
0,00;0,00;131,01;-0,23;0,00;0,00;
0,00;0,00;128,60;-0,30;0,00;0,00;
0,00;0,00;126,20;-0,30;0,00;0,00;
0,00;0,00;123,80;-0,23;0,00;0,00;
0,00;0,00;121,40;-0,23;0,00;0,00;
0,00;0,00;119,00;-0,30;0,00;0,00;
0,00;0,00;116,60;-0,30;0,00;0,00;
0,00;0,00;114,20;-0,30;0,00;0,00;
0,00;0,00;111,80;-0,23;0,00;0,00;
0,00;0,00;109,40;-0,30;0,00;0,00;
0,00;0,00;107,00;-0,23;0,00;0,00;
0,00;0,00;104,60;-0,30;0,00;0,00;
0,00;0,00;102,20;-0,23;0,00;0,00;
0,00;0,00;99,80;-0,23;0,00;0,00;
0,00;0,00;97,40;-0,23;0,00;0,00;
0,00;0,00;95,00;-0,30;0,00;0,00;
0,00;0,00;92,60;-0,30;0,00;0,00;
0,00;0,00;90,20;-0,23;0,00;0,00;
0,00;0,00;87,80;-0,30;0,00;0,00;
0,00;0,00;85,40;-0,23;0,00;0,00;
0,00;0,00;83,01;-0,30;0,00;0,00;
0,00;0,00;80,63;-0,23;0,00;0,00;
0,00;0,00;78,65;-0,30;0,00;0,00;
0,00;0,00;76,97;-0,23;0,00;0,00;
0,00;0,00;75,66;-0,23;0,00;0,00;
0,00;0,00;74,74;-0,23;0,00;0,00;
0,00;0,00;74,21;-0,08;0,00;0,00;
0,00;0,00;74,05;-0,16;0,00;0,00;
0,00;0,00;73,98;-0,23;0,00;0,00;
